Member_number,Date,itemDescription
2038,14-10-2014,sauces
4862,26-04-2014,whole milk
1798,22-06-2014,whole milk
3175,29-04-2014,rolls/buns
1891,05-01-2014,hygiene articles
4306,17-05-2014,white bread
3185,21-02-2014,newspapers
1949,13-04-2014,cat food
3530,24-01-2014,napkins
2963,01-03-2014,pickled vegetables
1913,25-02-2014,cat food
2788,10-08-2014,rolls/buns
2965,07-06-2014,newspapers
4722,07-01-2014,hygiene articles
3827,24-06-2014,canned beer
3607,22-02-2014,sliced cheese
4587,23-05-2014,salt
3028,20-11-2014,napkins
1308,11-01-2014,napkins
2417,03-11-2014,spread cheese
1233,07-04-2014,UHT-milk
1110,22-09-2014,pickled vegetables
2679,16-12-2014,curd cheese
3743,22-12-2014,pickled vegetables
1740,11-07-2014,canned beer
4993,25-05-2014,rolls/buns
2924,26-05-2014,newspapers
4613,04-10-2014,rolls/buns
3238,06-02-2014,white bread
1434,13-11-2014,canned beer
4086,14-01-2014,dishes
3357,22-06-2014,pickled vegetables
1351,15-01-2014,rolls/buns
3960,15-02-2014,rolls/buns
2779,21-01-2014,specialty cheese
3246,25-12-2014,whole milk
1153,10-08-2014,bottled beer
3660,21-09-2014,coffee
1569,09-03-2014,white bread
3737,06-07-2014,white bread
1261,06-10-2014,canned vegetables
3289,21-03-2014,white bread
1312,12-11-2014,canned vegetables
1116,22-06-2014,canned vegetables
1356,17-08-2014,cat food
3539,07-11-2014,frozen dessert
1150,06-09-2014,UHT-milk
3040,11-10-2014,cat food
1663,24-02-2014,herbs
2760,01-04-2014,rolls/buns
3416,05-04-2014,rice
1181,13-07-2014,whole milk
1035,15-08-2014,white bread
3913,06-05-2014,rolls/buns
2308,10-09-2014,bottled beer
1607,12-10-2014,pickled vegetables
1057,06-01-2014,sliced cheese
4761,24-11-2014,margarine
4187,04-05-2014,white bread
4110,25-01-2014,hygiene articles
2718,07-02-2014,popcorn
1153,28-03-2014,canned beer
1733,27-02-2014,white bread
2669,24-03-2014,cat food
3382,01-04-2014,bottled beer
2470,12-12-2014,beverages
4005,13-05-2014,newspapers
3830,12-10-2014,newspapers
3180,30-07-2014,onions
3108,25-03-2014,bottled beer
1571,17-11-2014,dishes
2587,30-10-2014,newspapers
3024,22-12-2014,salt
4935,16-02-2014,newspapers
4198,10-11-2014,canned fish
3164,24-03-2014,rolls/buns
2381,07-05-2014,pickled vegetables
3897,04-11-2014,canned beer
4211,16-09-2014,margarine
2154,31-05-2014,bottled beer
3465,19-02-2014,napkins
3716,13-05-2014,canned fish
4956,04-03-2014,margarine
1911,10-03-2014,newspapers
3387,09-05-2014,frozen fish
4316,28-02-2014,rolls/buns
3931,09-10-2014,canned vegetables
3369,18-07-2014,napkins
3407,01-09-2014,bottled beer
4868,04-04-2014,margarine
4097,03-10-2014,coffee
3844,13-11-2014,house keeping products
1118,07-11-2014,canned beer
3941,10-11-2014,specialty cheese
3008,15-04-2014,coffee
1970,05-06-2014,white bread
3456,24-12-2014,hygiene articles
1027,14-05-2014,whole milk
3466,31-05-2014,whole milk
3720,22-03-2014,pasta
3832,23-03-2014,napkins
3596,21-01-2014,curd cheese
2499,20-07-2014,pickled vegetables
1474,13-08-2014,newspapers
1887,08-07-2014,napkins
4944,20-01-2014,white bread
4710,17-02-2014,pickled vegetables
3841,29-07-2014,newspapers
3323,06-03-2014,rolls/buns
1184,24-06-2014,newspapers
1561,17-10-2014,canned beer
2817,25-09-2014,beverages
4376,25-05-2014,hygiene articles
3867,24-07-2014,napkins
1948,23-09-2014,herbs
2473,09-11-2014,white bread
3476,05-02-2014,chocolate marshmallow
2518,06-12-2014,white bread
4771,26-12-2014,newspapers
4316,31-08-2014,canned beer
1309,06-05-2014,margarine
1395,24-11-2014,whole milk
3646,12-05-2014,coffee
3181,07-10-2014,herbs
3251,20-10-2014,napkins
4511,18-08-2014,UHT-milk
1689,19-09-2014,whole milk
3789,10-03-2014,hygiene articles
1805,02-05-2014,newspapers
2706,03-05-2014,sliced cheese
3843,09-12-2014,napkins
1061,17-03-2014,bottled beer
3256,10-10-2014,white bread
4275,30-10-2014,hygiene articles
1969,05-01-2014,cat food
1157,04-10-2014,napkins
3792,30-07-2014,frozen dessert
2970,11-11-2014,canned fish
4468,02-05-2014,dishes
4121,25-07-2014,onions
3424,08-05-2014,whole milk
4410,24-11-2014,bottled beer
1867,19-11-2014,newspapers
4334,16-03-2014,pickled vegetables
2718,11-08-2014,margarine
3835,03-02-2014,dishes
2402,29-09-2014,spread cheese
2562,30-04-2014,whole milk
3760,07-03-2014,rolls/buns
3729,24-12-2014,newspapers
4886,04-07-2014,cat food
4504,21-01-2014,rolls/buns
1727,11-08-2014,canned fish
1822,05-06-2014,pasta
3238,03-07-2014,bottled beer
2068,21-07-2014,coffee
1341,08-11-2014,bottled beer
2247,11-08-2014,cat food
2626,09-08-2014,hygiene articles
2062,22-08-2014,onions
3310,09-09-2014,rolls/buns
1650,20-01-2014,rolls/buns
3776,02-07-2014,UHT-milk
2344,20-11-2014,whole milk
3839,21-06-2014,pasta
4683,09-07-2014,rolls/buns
1816,20-06-2014,sauces
4624,12-06-2014,margarine
1026,08-03-2014,rolls/buns
1419,12-03-2014,coffee
4656,02-03-2014,frozen dessert
2236,27-11-2014,brandy
1472,15-02-2014,curd cheese
4652,11-09-2014,hygiene articles
3044,17-09-2014,newspapers
4314,15-06-2014,newspapers
1285,29-05-2014,napkins
2365,14-08-2014,newspapers
4490,21-01-2014,whole milk
2056,19-12-2014,condensed milk
1891,05-07-2014,UHT-milk
4016,23-07-2014,whole milk
2556,02-09-2014,frozen fish
1369,08-02-2014,white bread
2244,28-01-2015,sliced cheese
1114,10-07-2015,white bread
3842,14-10-2015,whole milk
4277,06-12-2015,popcorn
2193,07-01-2015,sliced cheese
4044,26-08-2015,napkins
2272,31-01-2015,bottled beer
1363,14-10-2015,canned vegetables
1228,23-02-2015,bottled beer
3749,09-03-2015,whole milk
1646,15-08-2015,rolls/buns
2078,16-10-2015,newspapers
2100,13-10-2015,whole milk
1332,03-04-2015,canned fish
4878,21-09-2015,pickled vegetables
2542,08-03-2015,napkins
2515,22-07-2015,rolls/buns
4687,13-01-2015,cat food
3166,15-01-2015,cat food
4001,21-06-2015,margarine
1123,12-11-2015,canned vegetables
1936,20-05-2015,newspapers
1769,30-12-2015,onions
2542,24-11-2015,margarine
2065,22-01-2015,coffee
3686,01-04-2015,coffee
1985,26-11-2015,rolls/buns
3073,17-01-2015,sliced cheese
1304,30-04-2015,dishes
3987,17-06-2015,rolls/buns
3738,24-05-2015,newspapers
2394,19-08-2015,condensed milk
3735,20-04-2015,margarine
3513,29-05-2015,bottled beer
4746,06-06-2015,whole milk
4784,11-09-2015,napkins
1493,23-02-2015,napkins
4891,09-01-2015,rolls/buns
2704,18-11-2015,rolls/buns
2592,23-04-2015,margarine
3175,23-11-2015,canned fish
4148,09-02-2015,beverages
4293,30-09-2015,napkins
1229,20-03-2015,newspapers
3968,12-11-2015,white bread
2290,12-01-2015,newspapers
4369,25-08-2015,onions
4413,11-10-2015,pasta
1391,19-03-2015,pickled vegetables
2613,11-04-2015,white bread
4197,03-11-2015,rolls/buns
3045,26-03-2015,whole milk
3781,21-04-2015,beverages
1079,09-09-2015,napkins
2226,17-02-2015,canned vegetables
4295,24-03-2015,rolls/buns
3167,03-02-2015,rolls/buns
3999,06-02-2015,curd cheese
1726,26-12-2015,napkins
1403,25-03-2015,sliced cheese
3369,22-02-2015,newspapers
2876,22-03-2015,coffee
1449,26-01-2015,margarine
3499,04-05-2015,UHT-milk
1551,14-01-2015,rolls/buns
3581,06-09-2015,frozen dessert
3954,21-01-2015,napkins
3827,30-09-2015,pickled vegetables
3028,09-06-2015,margarine
2851,16-03-2015,candles
3822,07-03-2015,rice
4073,02-11-2015,newspapers
2019,09-10-2015,candles
1715,03-05-2015,beverages
3653,21-10-2015,frozen dessert
4877,06-11-2015,canned beer
1567,11-04-2015,specialty cheese
4547,18-01-2015,dishes
1779,28-10-2015,white bread
1823,27-11-2015,napkins
3360,14-11-2015,curd cheese
1565,15-10-2015,coffee
3934,01-05-2015,newspapers
4742,22-06-2015,hygiene articles
3229,25-03-2015,margarine
2817,22-12-2015,brandy
4380,03-11-2015,rice
3295,28-07-2015,house keeping products
3276,30-06-2015,frozen fish
1372,25-06-2015,coffee
4115,20-03-2015,margarine
4869,03-04-2015,newspapers
1502,16-04-2015,canned beer
4352,14-04-2015,coffee
4170,19-01-2015,newspapers
3776,17-05-2015,hygiene articles
3048,10-12-2015,hygiene articles
1534,10-07-2015,margarine
2574,11-12-2015,hygiene articles
3470,04-10-2015,pasta
4470,31-03-2015,spread cheese
2882,25-06-2015,dishes
4585,16-07-2015,beverages
2634,22-04-2015,newspapers
4832,03-12-2015,brandy
2032,28-07-2015,whole milk
2210,13-01-2015,dishes
2346,05-08-2015,newspapers
4315,26-04-2015,bottled beer
3907,25-10-2015,spread cheese
2706,22-03-2015,popcorn
2840,27-05-2015,white bread
2247,31-05-2015,canned beer
4843,02-03-2015,rice
4009,14-07-2015,newspapers
4108,21-07-2015,coffee
4172,18-02-2015,white bread
4487,22-01-2015,bottled beer
3071,21-01-2015,rolls/buns
4585,01-05-2015,cat food
3751,01-01-2015,dishes
2284,18-03-2015,rolls/buns
1479,14-05-2015,sauces
1948,25-08-2015,margarine
4585,28-09-2015,rolls/buns
1901,29-11-2015,newspapers
2465,27-12-2015,syrup
1233,20-03-2015,canned beer
3741,06-08-2015,white bread
3690,24-04-2015,rolls/buns
4759,20-02-2015,margarine
2792,29-07-2015,frozen fish
1290,24-04-2015,cat food
4718,12-06-2015,margarine
4486,09-11-2015,onions
1757,15-06-2015,white bread
4598,18-11-2015,hygiene articles
1693,09-02-2014,rolls/buns
1157,04-10-2014,whole milk
4272,15-05-2014,meat spreads
4410,24-11-2014,newspapers
4334,16-03-2014,margarine
1034,24-02-2014,cat food
2412,12-12-2014,napkins
1674,07-06-2014,margarine
4933,02-07-2014,white bread
3836,14-06-2014,margarine
3830,28-01-2014,rolls/buns
1419,08-12-2014,napkins
2754,04-06-2014,rolls/buns
2068,21-07-2014,sauces
2522,17-07-2014,herbs
2247,11-08-2014,coffee
2626,09-08-2014,canned beer
3225,19-09-2014,napkins
1483,25-01-2014,snack products
4500,25-10-2014,pickled vegetables
1887,05-04-2014,rolls/buns
1650,20-01-2014,pasta
3900,12-06-2014,coffee
1816,20-06-2014,coffee
4624,12-06-2014,napkins
1026,08-03-2014,pickled vegetables
4652,11-09-2014,popcorn
4570,04-04-2014,canned vegetables
1344,28-01-2014,syrup
1425,24-06-2014,newspapers
1011,15-02-2014,rolls/buns
3703,30-04-2014,house keeping products
4588,02-09-2014,dishes
3444,08-04-2014,margarine
2816,18-01-2014,margarine
1146,28-03-2014,sliced cheese
4280,26-06-2014,cat food
2416,16-02-2014,margarine
2955,07-06-2014,newspapers
3164,24-09-2014,napkins
2231,22-06-2014,bottled beer
2079,25-02-2014,napkins
4799,08-08-2014,curd cheese
3081,26-05-2014,specialty vegetables
4007,05-10-2014,canned beer
2407,17-03-2014,canned fish
4312,19-07-2014,margarine
4045,02-03-2014,rolls/buns
2359,26-09-2014,coffee
3681,01-01-2014,dishes
1387,31-03-2014,margarine
1810,13-10-2014,newspapers
3923,28-06-2014,canned vegetables
1712,30-08-2014,hygiene articles
1750,09-06-2014,newspapers
4578,08-09-2014,napkins
1849,30-03-2014,spread cheese
4430,17-02-2014,margarine
3348,18-01-2014,pickled vegetables
4163,06-06-2014,bottled beer
4283,11-06-2014,bottled beer
4869,21-09-2014,margarine
3193,25-10-2014,rolls/buns
1658,26-06-2014,margarine
2653,06-06-2014,newspapers
2994,30-04-2014,rolls/buns
1966,15-02-2014,specialty cheese
4485,13-11-2014,margarine
3881,20-04-2014,rice
3380,23-02-2014,frozen fish
3375,19-10-2014,specialty vegetables
2072,29-07-2014,margarine
4695,26-09-2014,frozen fish
1938,13-03-2014,whole milk
1297,13-12-2014,napkins
1050,12-10-2014,dishes
2854,13-02-2014,bottled beer
4835,28-03-2014,candles
4475,19-07-2014,brandy
1574,25-04-2014,margarine
4717,03-03-2014,coffee
2600,28-09-2014,bottled beer
1948,31-05-2014,UHT-milk
1566,03-06-2014,newspapers
1782,30-08-2014,newspapers
3312,27-05-2014,margarine
3839,13-08-2014,canned fish
4615,30-03-2014,frozen potato products
2222,13-02-2014,curd cheese
3123,16-04-2014,rolls/buns
4329,20-01-2014,candles
1758,24-12-2014,pickled vegetables
4569,24-12-2014,bottled beer
1236,27-06-2014,dishes
2805,16-08-2014,cat food
2452,08-03-2014,sliced cheese
4182,15-11-2014,white bread
1740,30-10-2014,napkins
4962,18-08-2014,cat food
1825,07-01-2014,whole milk
2204,09-10-2014,popcorn
3972,04-05-2014,rolls/buns
3938,23-04-2014,canned vegetables
2999,12-08-2014,white bread
4911,28-06-2014,whole milk
2932,22-06-2014,cat food
3294,26-02-2014,pickled vegetables
2306,13-12-2014,newspapers
4412,30-07-2014,rolls/buns
1797,26-07-2014,bottled beer
3221,16-01-2014,house keeping products
3642,15-04-2014,napkins
2437,09-10-2014,meat spreads
3068,25-05-2014,pasta
3663,16-06-2014,hygiene articles
1432,18-09-2014,pickled vegetables
1103,25-05-2014,candles
3382,01-09-2014,rolls/buns
4462,02-04-2015,frozen dessert
3971,17-06-2015,specialty cheese
3337,10-06-2015,coffee
4102,03-11-2015,meat spreads
3960,21-10-2015,snack products
4804,27-12-2015,coffee
2989,30-01-2015,cat food
2978,09-05-2015,frozen dessert
3985,23-10-2015,newspapers
3783,22-06-2015,frozen dessert
3361,28-06-2015,rolls/buns
4197,26-10-2015,newspapers
2447,21-01-2015,coffee
1706,14-08-2015,dishes
3872,23-11-2015,sliced cheese
2516,03-04-2015,bottled beer
3878,30-04-2015,bottled beer
4328,04-02-2015,pasta
3963,21-02-2015,candles
4284,14-10-2015,salt
4269,01-04-2015,dishes
1962,05-04-2015,hygiene articles
3078,01-09-2015,rolls/buns
3879,25-06-2015,canned vegetables
2955,05-06-2015,white bread
4940,21-08-2015,sliced cheese
1476,22-03-2015,newspapers
1281,11-02-2015,newspapers
1936,15-08-2015,meat spreads
4163,30-05-2015,rolls/buns
4728,25-04-2015,margarine
2527,11-08-2015,rice
1319,19-05-2015,canned beer
2696,09-05-2015,margarine
3143,21-01-2015,UHT-milk
4110,06-02-2015,newspapers
4280,06-12-2015,pasta
4494,06-08-2015,white bread
2066,23-03-2015,pasta
3035,08-11-2015,whole milk
2563,06-01-2015,bottled beer
2028,20-12-2015,bottled beer
4071,15-10-2015,napkins
4393,24-11-2015,dishes
4977,19-04-2015,rolls/buns
2331,28-11-2015,bottled beer
2505,10-10-2015,rolls/buns
3574,13-02-2015,white bread
4102,08-04-2015,hygiene articles
2494,05-05-2015,newspapers
1995,12-06-2015,margarine
4666,24-02-2015,house keeping products
1994,11-03-2015,coffee
4215,31-05-2015,popcorn
2158,01-08-2015,pickled vegetables
3207,08-08-2015,candles
2364,21-06-2015,napkins
2422,12-08-2015,spread cheese
1370,28-06-2015,canned beer
3862,18-11-2015,hygiene articles
3633,14-07-2015,napkins
4236,25-11-2015,newspapers
1183,12-06-2015,canned beer
1999,24-08-2015,popcorn
3983,09-09-2015,napkins
3812,13-11-2015,white bread
4986,28-01-2015,popcorn
4742,15-11-2015,canned fish
4234,17-07-2015,hygiene articles
1353,21-01-2015,newspapers
1748,08-03-2015,canned fish
2762,20-03-2015,newspapers
2421,02-09-2015,canned vegetables
2867,12-11-2015,canned vegetables
4918,27-01-2015,canned fish
2900,11-04-2015,canned beer
3527,29-09-2015,canned vegetables
1495,09-01-2015,hygiene articles
3903,06-10-2015,skin care
2658,16-10-2015,margarine
1120,26-09-2015,chocolate marshmallow
1697,21-05-2015,condensed milk
2910,28-07-2015,spread cheese
1061,05-09-2015,margarine
3023,28-07-2015,pickled vegetables
3552,16-06-2015,margarine
3811,14-04-2015,rolls/buns
4766,29-09-2015,rolls/buns
1587,01-07-2015,bottled beer
1603,30-09-2015,bottled beer
3894,13-12-2015,UHT-milk
4911,07-01-2015,newspapers
3495,18-11-2015,rolls/buns
1862,05-09-2015,coffee
1954,06-08-2015,canned beer
2321,16-06-2015,skin care
2930,23-03-2015,newspapers
4877,20-06-2015,white bread
3405,03-04-2015,sliced cheese
2338,08-12-2015,hygiene articles
2051,11-09-2015,hygiene articles
3405,13-04-2015,UHT-milk
2512,02-09-2015,newspapers
4038,06-11-2015,beverages
1913,18-08-2015,whole milk
4486,21-07-2015,chocolate marshmallow
4069,03-05-2015,newspapers
4600,14-07-2015,cat food
4671,15-07-2015,rolls/buns
2270,09-06-2015,coffee
2494,05-05-2015,napkins
1148,15-04-2015,sliced cheese
3180,19-10-2015,canned beer
1509,04-11-2015,frozen potato products
2364,21-06-2015,UHT-milk
4030,04-07-2015,canned beer
2492,01-11-2015,canned beer
3308,19-08-2015,condensed milk
1999,24-08-2015,hygiene articles
3983,09-09-2015,white bread
4731,04-04-2015,sliced cheese
2502,15-04-2015,margarine
2403,14-02-2015,napkins
2311,30-06-2015,rolls/buns
3251,05-07-2015,margarine
2170,10-02-2015,sauces
3095,13-10-2015,bottled beer
1298,23-06-2015,dishes
3189,03-02-2015,candles
2091,02-08-2015,canned beer
1598,02-03-2015,sliced cheese
4109,04-10-2015,white bread
2365,11-06-2015,candles
2602,08-02-2015,margarine
2391,05-12-2015,bottled beer
3483,08-09-2015,dishes
2512,31-01-2015,rolls/buns
1539,27-09-2015,rolls/buns
2560,07-06-2015,rolls/buns
1622,12-02-2015,margarine
4467,23-04-2015,newspapers
3219,04-08-2015,dishes
1444,29-12-2015,margarine
3704,30-04-2015,newspapers
4357,10-10-2015,house keeping products
3890,26-10-2015,canned fish
3147,24-12-2015,sauces
1164,30-03-2015,canned vegetables
2999,03-08-2015,meat spreads
4337,26-10-2015,napkins
1823,11-11-2015,hygiene articles
3194,03-05-2015,napkins
1670,30-06-2015,newspapers
1198,31-01-2015,newspapers
1858,25-01-2015,hygiene articles
1419,07-04-2015,newspapers
1851,11-07-2015,beverages
3245,19-03-2015,margarine
2357,03-08-2015,canned fish
1839,16-08-2015,napkins
3567,17-02-2015,napkins
2632,23-09-2015,canned vegetables
4008,19-05-2015,margarine
1438,28-11-2015,sliced cheese
1342,07-01-2015,rice
1218,20-08-2015,frozen fish
2459,22-09-2015,cat food
4769,20-09-2015,bottled beer
3769,27-02-2015,hygiene articles
4713,28-01-2015,herbs
4051,28-01-2015,napkins
4602,26-08-2015,coffee
3549,12-02-2015,rolls/buns
2981,11-05-2015,pickled vegetables
1620,22-03-2015,napkins
2375,03-09-2015,rolls/buns
3348,05-12-2015,margarine
1532,20-06-2015,napkins
2604,20-09-2015,dishes
2899,24-11-2015,rolls/buns
4783,21-02-2015,coffee
4217,17-06-2015,rolls/buns
4281,14-09-2015,canned beer
2300,28-04-2015,hygiene articles
4302,05-04-2015,newspapers
2834,02-12-2015,napkins
2307,26-05-2015,bottled beer
1467,20-08-2015,newspapers
2118,18-07-2015,coffee
1430,04-09-2015,salt
3829,02-08-2015,coffee
3086,04-04-2015,newspapers
2566,31-01-2015,specialty cheese
3599,11-06-2015,margarine
3705,07-09-2015,rolls/buns
4552,13-08-2015,bottled beer
4559,12-05-2015,coffee
1611,26-02-2015,coffee
1554,21-05-2015,newspapers
4999,24-01-2015,napkins
3980,16-09-2015,canned fish
2663,21-10-2015,bottled beer
1252,13-04-2015,dishes
3417,15-12-2015,sliced cheese
2869,10-12-2015,newspapers
1110,15-11-2015,dishes
3180,03-07-2015,newspapers
4589,08-10-2015,napkins
4681,11-09-2015,bottled beer
4195,01-10-2015,rolls/buns
2447,21-01-2015,napkins
4633,26-04-2015,pickled vegetables
2516,03-04-2015,newspapers
1329,02-02-2015,dishes
2211,31-03-2015,meat spreads
1962,05-04-2015,rolls/buns
1183,29-06-2015,spread cheese
1608,06-08-2015,canned beer
1565,14-12-2015,cat food
4735,10-10-2014,frozen fish
1748,14-08-2014,pasta
3438,11-06-2014,margarine
3127,25-02-2014,bottled beer
2138,13-05-2014,canned beer
2495,31-01-2014,snack products
3590,29-03-2014,meat spreads
4054,05-10-2014,napkins
1877,30-09-2014,whole milk
1783,22-07-2014,white bread
4162,15-04-2014,napkins
1686,12-04-2014,candles
1380,22-04-2014,cat food
4849,14-04-2014,sliced cheese
3090,03-10-2014,pasta
4872,20-10-2014,margarine
3918,04-05-2014,specialty cheese
4753,11-10-2014,frozen potato products
4938,05-01-2014,UHT-milk
4410,24-05-2014,onions
4049,06-07-2014,beverages
1223,05-09-2014,UHT-milk
3190,13-04-2014,bottled beer
2246,21-01-2014,newspapers
3047,16-08-2014,condensed milk
3138,13-10-2014,margarine
2458,20-11-2014,cat food
4181,07-09-2014,rolls/buns
2477,30-09-2014,rolls/buns
3644,20-02-2014,candles
3295,07-06-2014,chocolate marshmallow
3089,27-10-2014,hygiene articles
4758,01-04-2014,white bread
1249,11-10-2014,bottled beer
1995,04-11-2014,white bread
4713,27-06-2014,newspapers
1043,16-06-2014,chocolate marshmallow
4696,08-09-2014,whole milk
1182,16-11-2014,canned fish
1113,07-01-2014,newspapers
2389,13-10-2014,whole milk
3559,12-11-2014,napkins
4162,16-02-2014,margarine
3813,25-12-2014,rolls/buns
4169,04-04-2014,napkins
1867,22-02-2014,sliced cheese
2923,11-03-2014,napkins
3489,11-01-2014,popcorn
1086,26-09-2014,margarine
4818,07-01-2014,sliced cheese
2724,23-04-2014,rolls/buns
4814,12-02-2015,coffee
4789,09-04-2015,specialty cheese
3210,23-12-2015,whole milk
3050,21-06-2015,pickled vegetables
2500,06-12-2015,pickled vegetables
2117,07-11-2015,salt
4238,08-03-2015,hygiene articles
3703,16-06-2015,white bread
3309,02-09-2015,frozen dessert
3793,07-08-2015,newspapers
1865,02-08-2015,white bread
4020,11-04-2015,napkins
3124,09-04-2015,rolls/buns
2394,17-02-2015,meat spreads
1009,05-10-2015,newspapers
1460,13-01-2015,napkins
2212,16-04-2015,salt
3176,01-08-2015,margarine
4564,13-06-2015,white bread
4573,10-10-2015,margarine
1827,02-05-2015,cat food
4927,19-10-2015,whole milk
4214,07-10-2015,rolls/buns
4670,31-08-2015,newspapers
4847,03-02-2015,margarine
4656,25-12-2015,newspapers
2741,11-09-2015,canned vegetables
4907,01-02-2014,bottled beer
